"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Black Coffee Arabica Standard Saring","ptDVFGIe5FeroXJrWI8PLQB_NABYULS2RCWTEI5DWOX2T2P3","1","","19800","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Singkong Goreng","Lc2Xvh3jz8OlviUYOvjZKQB_QHEYPGWACN7R5XGSFP6UETD5","1","","16500","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Es Kopi Susu Aja","L8CjwqRpemT8eZEfJLRXLQB_74KRR56K7IQ2F3IA3QSIXMGY","1","","19800","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Singkong Goreng","L8CjwqRpemT8eZEfJLRXLQB_QHEYPGWACN7R5XGSFP6UETD5","1","","16500","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Cafe Latte Regular Blend","VVEb4tTO9XsrybXJ6kZ7KQB_BKDIU2RUORCPWIVNECUAF43W","1","","25300","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Iced Cappuccino","p1VArOvWkdjtcelGP0SyKQB_TDTI3ZEWIATUMNC43TTWWOMP","1","","27500","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Hot Americano Regular Blend","p1VArOvWkdjtcelGP0SyKQB_OKO6QWKKY67K5R3I7DFNGAX3","1","","19800","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Roti Bakar - Keju Coklat","p1VArOvWkdjtcelGP0SyKQB_Y3XO6ULXVPRQ7HBUEQM3KJJD","1","","22000","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Ice Thai Tea Latte","LGN4fL8rfUGyz750vCtKLQB_8B0596D1-1871-4C89-82A5-7D594B9B4EAC","1","","22000","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Ice Thai Tea Latte","P6G8lf505LrR6Df761ScLQB_8B0596D1-1871-4C89-82A5-7D594B9B4EAC","1","","22000","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Matcha Latte","P6G8lf505LrR6Df761ScLQB_QIPTVIOSPMSHRLF5ZDWI3ZUV","1","","29700","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Cappucino Regular Blend","P6G8lf505LrR6Df761ScLQB_XPXTONSB3GAECHY4OZBWIOBE","1","","25300","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Chicken Nugget","P6G8lf505LrR6Df761ScLQB_YQII5JRR5W6GV2YQJZQBNODS","1","","19800","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Cappucino Regular Blend","TO5fktkYfoXfqVIjvtAHLQB_XPXTONSB3GAECHY4OZBWIOBE","1","","25300","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Black Coffee Arabica Standard Saring","B3yPExNuxyodZujxyfdzKQB_NABYULS2RCWTEI5DWOX2T2P3","1","","19800","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Cappucino Regular Blend","TaRAshLyWsUZFtwMd0Y9KQB_XPXTONSB3GAECHY4OZBWIOBE","1","","25300","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Black Coffee Arabica Standard Saring","TaRAshLyWsUZFtwMd0Y9KQB_NABYULS2RCWTEI5DWOX2T2P3","1","","19800","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Black Coffee Arabica Standard Tubruk","TaRAshLyWsUZFtwMd0Y9KQB_NABYULS2RCWTEI5DWOX2T2P3","1","","16500","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Black Coffee Arabica Standard Saring","vKSuduqGNBEadMXQlRx9KQB_NABYULS2RCWTEI5DWOX2T2P3","1","","19800","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Latte Machiato Regular Blend","vKSuduqGNBEadMXQlRx9KQB_PINGEPTB7PEPZONZXNAVOHCC","1","","25300","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Ayam Geprek","jUkdmk8l45gsYXmXIgZSLQB_MDY4AF5WYLA5BCEKPIJAYZP3","1","","22000","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Green Tea","jUkdmk8l45gsYXmXIgZSLQB_38B23237-5387-48E3-86C3-103BBB4AD9FC","1","","16500","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Iced Kopi Susu Singkawang","jUkdmk8l45gsYXmXIgZSLQB_GEF2HNJTI6IDGROVIAPL7FWC","1","","20900","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Kopi Susu Vietnam Drip","LYKeVZ1LNoNwJKrSoMbNLQB_43KFKZQ36VUMSZ27E7VRELHW","1","","16500","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Chicken Nugget","zu9DFaR1LrDlQoPmhMypKQB_YQII5JRR5W6GV2YQJZQBNODS","1","","19800","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Kopi Susu Vietnam Drip","vKc9WkY8H2HozwG4W9wJLQB_43KFKZQ36VUMSZ27E7VRELHW","1","","16500","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Kentang Goreng Regular","vKc9WkY8H2HozwG4W9wJLQB_5HFAJ2ZYPKFJ5XFLOADMKYBB","1","","16500","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Iced Cafe Latte Hazelnut","131Xo1640GeldTl8QgSHLQB_FRA3JDMU4W64FR7RE22GIX7F","1","","33000","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Es Kopi Susu Aja","vC2EMt8VBAdp9nmrO5UILQB_74KRR56K7IQ2F3IA3QSIXMGY","1","","19800","0","","PPn","10","","yes","Cash","1-10003","",""
"Penjualan Harian","","","","30/06/2019","30/06/2019","","","","","POS20190630-PPN","","","Ice Thai Tea Latte","XWeUKrwPDzjYwxN37i9GKQB_8B0596D1-1871-4C89-82A5-7D594B9B4EAC","1","","22000","0","","PPn","10","","yes","Cash","1-10003","",""
